Url,Date,PageviewsPerMillion,PageviewsPerUser,Rank,ReachPerMillion
amazon.it,2018-11-29,663,8.11,175,3060
amazon.it,2018-11-30,713,8.75,169,2930
amazon.it,2018-12-01,720,8.81,176,2870
amazon.it,2018-12-02,818,9.76,171,2960
amazon.it,2018-12-03,769,9.14,155,3200
amazon.it,2018-12-04,731,8.60,158,3190
amazon.it,2018-12-05,770,8.50,142,3370
amazon.it,2018-12-06,790,9.37,157,3110
amazon.it,2018-12-07,733,8.84,169,3020
amazon.it,2018-12-08,815,9.24,163,3080
amazon.it,2018-12-09,901,10.30,155,3110
amazon.it,2018-12-10,895,9.93,139,3440
amazon.it,2018-12-11,787,9.08,156,3300
amazon.it,2018-12-12,803,9.72,154,3310
amazon.it,2018-12-13,777,9.06,146,3160
amazon.it,2018-12-14,775,8.89,142,3150
amazon.it,2018-12-15,850,9.59,146,3070
amazon.it,2018-12-16,973,11.00,144,3150
amazon.it,2018-12-17,870,9.56,132,3410
amazon.it,2018-12-18,869,10.10,143,3280
amazon.it,2018-12-19,740,8.70,144,3120
amazon.it,2018-12-20,732,8.62,147,3070
amazon.it,2018-12-21,634,7.83,165,2870
amazon.it,2018-12-22,661,8.00,162,2820
amazon.it,2018-12-23,572,7.50,184,2600
amazon.it,2018-12-24,665,8.50,166,2600
amazon.it,2018-12-25,564,7.80,188,2500
amazon.it,2018-12-26,656,9.00,174,2700
amazon.it,2018-12-27,732,9.05,159,3010
amazon.it,2018-12-28,620,7.60,161,2960
amazon.it,2018-12-29,652,8.40,167,2680
amazon.it,2018-12-30,604,8.10,175,2600
amazon.it,2018-12-31,529,7.70,198,2300
ebay.it,2018-01-01,213,7.30,525,1000
ebay.it,2018-01-02,218,7.50,488,1200
ebay.it,2018-01-03,239,7.90,459,1300
ebay.it,2018-01-04,232,7.50,455,1300
ebay.it,2018-01-05,228,7.60,477,1200
ebay.it,2018-01-06,243,8.00,478,1200
ebay.it,2018-01-07,238,8.10,496,1100
ebay.it,2018-01-08,215,7.30,482,1200
ebay.it,2018-01-09,226,7.70,474,1200
ebay.it,2018-01-10,206,7.20,491,1200
ebay.it,2018-01-11,213,7.50,502,1200
ebay.it,2018-01-12,220,7.60,489,1100
ebay.it,2018-01-13,262,8.20,444,1200
ebay.it,2018-01-14,213,7.20,502,1100
ebay.it,2018-01-15,198,7.40,519,1100
ebay.it,2018-01-16,214,7.30,488,1200
ebay.it,2018-01-17,197,7.00,511,1100
ebay.it,2018-01-18,204,7.20,510,1100
ebay.it,2018-01-19,193,6.60,498,1200
ebay.it,2018-01-20,215,7.00,477,1100
ebay.it,2018-01-21,242,7.50,442,1200
ebay.it,2018-01-22,208,7.10,481,1200
ebay.it,2018-01-23,197,7.20,527,1100
ebay.it,2018-01-24,195,6.80,505,1200
ebay.it,2018-01-25,197,7.00,529,1100
ebay.it,2018-01-26,193,6.90,532,1100
ebay.it,2018-01-27,217,7.20,495,1100
ebay.it,2018-01-28,213,7.20,499,1100
ebay.it,2018-01-29,241,7.90,457,1200
ebay.it,2018-01-30,208,6.80,478,1200
ebay.it,2018-01-31,201,7.20,533,1100
ebay.it,2018-02-01,208,7.10,507,1200
ebay.it,2018-02-02,216,7.00,474,1200
ebay.it,2018-02-03,236,7.40,467,1200
ebay.it,2018-02-04,228,7.20,464,1200
ebay.it,2018-02-05,217,7.40,487,1200
ebay.it,2018-02-06,223,7.50,491,1200
ebay.it,2018-02-07,213,7.80,517,1100
ebay.it,2018-02-08,226,7.70,491,1200
ebay.it,2018-02-09,213,7.60,514,1100
ebay.it,2018-02-10,227,7.10,475,1200
ebay.it,2018-02-11,201,7.20,552,1100
ebay.it,2018-02-12,240,8.20,474,1200
ebay.it,2018-02-13,201,7.20,540,1100
ebay.it,2018-02-14,211,7.30,517,1100
ebay.it,2018-02-15,189,6.90,563,1100
ebay.it,2018-02-16,227,7.60,498,1100
ebay.it,2018-02-17,221,6.90,471,1200
ebay.it,2018-02-18,224,7.40,495,1100
ebay.it,2018-02-19,215,7.10,469,1200
ebay.it,2018-02-20,196,6.70,521,1200
ebay.it,2018-02-21,200,6.90,519,1100
ebay.it,2018-02-22,214,7.80,514,1100
ebay.it,2018-02-23,199,6.90,519,1100
ebay.it,2018-02-24,219,7.20,492,1100
ebay.it,2018-02-25,226,7.80,508,1100
ebay.it,2018-02-26,198,7.30,539,1100
ebay.it,2018-02-27,216,7.70,502,1100
ebay.it,2018-02-28,211,7.50,509,1100
ebay.it,2018-03-01,210,7.90,540,1100
ebay.it,2018-03-02,217,7.30,488,1100
ebay.it,2018-03-03,249,7.70,443,1200
ebay.it,2018-03-04,211,7.30,505,1100
ebay.it,2018-03-05,202,7.20,504,1200
ebay.it,2018-03-06,203,6.90,484,1200
ebay.it,2018-03-07,208,7.00,479,1200
ebay.it,2018-03-08,218,7.30,471,1200
ebay.it,2018-03-09,207,7.20,500,1100
ebay.it,2018-03-10,250,7.50,432,1200
ebay.it,2018-03-11,256,7.90,434,1200
ebay.it,2018-03-12,242,7.90,446,1200
ebay.it,2018-03-13,225,7.50,461,1200
ebay.it,2018-03-14,207,7.20,509,1100
ebay.it,2018-03-15,213,7.50,512,1100
ebay.it,2018-03-16,205,6.70,484,1200
ebay.it,2018-03-17,225,7.20,475,1100
ebay.it,2018-03-18,224,7.40,493,1100
ebay.it,2018-03-19,227,7.80,491,1200
ebay.it,2018-03-20,232,7.60,467,1200
ebay.it,2018-03-21,196,7.10,529,1100
ebay.it,2018-03-22,203,7.00,503,1100
ebay.it,2018-03-23,194,6.60,502,1100
ebay.it,2018-03-24,235,7.70,473,1100
ebay.it,2018-03-25,240,7.80,482,1100
ebay.it,2018-03-26,216,7.40,480,1200
ebay.it,2018-03-27,207,7.50,515,1100
ebay.it,2018-03-28,205,7.40,518,1100
ebay.it,2018-03-29,199,6.80,505,1100
ebay.it,2018-03-30,217,7.10,495,1100
ebay.it,2018-03-31,221,7.20,491,1100
ebay.it,2018-04-01,243,8.50,503,1000
ebay.it,2018-04-02,202,7.20,507,1100
ebay.it,2018-04-03,224,7.50,479,1200
ebay.it,2018-04-04,203,7.20,506,1100
ebay.it,2018-04-05,193,7.00,532,1100
ebay.it,2018-04-06,200,7.00,520,1100
ebay.it,2018-04-07,226,7.40,474,1100
ebay.it,2018-04-08,212,7.40,499,1100
ebay.it,2018-04-09,207,7.00,473,1200
ebay.it,2018-04-10,212,7.30,490,1200
ebay.it,2018-04-11,212,7.80,515,1100
ebay.it,2018-04-12,203,7.40,517,1100
ebay.it,2018-04-13,204,7.10,502,1100
ebay.it,2018-04-14,228,7.60,500,1100
ebay.it,2018-04-15,215,7.10,479,1100
ebay.it,2018-04-16,212,7.50,496,1100
ebay.it,2018-04-17,196,6.80,510,1100
ebay.it,2018-04-18,194,7.00,525,1100
ebay.it,2018-04-19,220,7.90,509,1100
ebay.it,2018-04-20,217,8.00,545,1000
ebay.it,2018-04-21,215,7.10,503,1100
ebay.it,2018-04-22,207,7.00,512,1100
ebay.it,2018-04-23,218,7.50,480,1100
ebay.it,2018-04-24,209,7.40,512,1100
ebay.it,2018-04-25,198,7.50,553,1000
ebay.it,2018-04-26,201,6.80,514,1100
ebay.it,2018-04-27,199,6.80,514,1100
ebay.it,2018-04-28,228,7.70,501,1100
ebay.it,2018-04-29,215,7.30,508,1100
ebay.it,2018-04-30,213,7.70,519,1100
ebay.it,2018-05-01,229,7.60,489,1200
ebay.it,2018-05-02,221,7.00,468,1200
ebay.it,2018-05-03,210,7.10,508,1100
ebay.it,2018-05-04,223,7.50,496,1100
ebay.it,2018-05-05,238,7.80,484,1100
ebay.it,2018-05-06,234,7.60,487,1100
ebay.it,2018-05-07,211,7.20,489,1100
ebay.it,2018-05-08,206,7.40,518,1100
ebay.it,2018-05-09,221,7.60,500,1100
ebay.it,2018-05-10,193,6.60,514,1100
ebay.it,2018-05-11,207,6.70,525,1100
ebay.it,2018-05-12,249,7.70,487,1100
ebay.it,2018-05-13,233,7.70,525,1000
ebay.it,2018-05-14,241,7.50,469,1200
ebay.it,2018-05-15,247,7.70,480,1100
ebay.it,2018-05-16,212,6.90,516,1100
ebay.it,2018-05-17,211,6.90,532,1100
ebay.it,2018-05-18,203,7.20,572,970
ebay.it,2018-05-19,216,7.20,568,990
ebay.it,2018-05-20,223,7.40,550,1000
ebay.it,2018-05-21,226,7.80,539,1000
ebay.it,2018-05-22,240,7.50,498,1100
ebay.it,2018-05-23,207,6.70,527,1100
ebay.it,2018-05-24,216,6.90,517,1100
ebay.it,2018-05-25,220,7.00,518,1100
ebay.it,2018-05-26,217,6.70,515,1100
ebay.it,2018-05-27,240,7.30,488,1100
ebay.it,2018-05-28,213,7.20,514,1000
ebay.it,2018-05-29,208,7.10,520,1100
ebay.it,2018-05-30,227,7.60,516,1100
ebay.it,2018-05-31,214,7.30,527,1000
ebay.it,2018-06-01,182,6.90,591,950
ebay.it,2018-06-02,224,7.20,500,1000
ebay.it,2018-06-03,193,7.50,633,900
ebay.it,2018-06-04,196,7.00,535,1000
ebay.it,2018-06-05,188,6.70,543,1000
ebay.it,2018-06-06,187,6.80,571,1000
ebay.it,2018-06-07,177,6.50,535,1100
ebay.it,2018-06-08,221,7.90,494,1100
ebay.it,2018-06-09,215,7.40,491,1000
ebay.it,2018-06-10,188,6.50,505,1100
ebay.it,2018-06-11,187,6.90,517,1100
ebay.it,2018-06-12,197,7.50,516,1000
ebay.it,2018-06-13,193,7.30,530,1000
ebay.it,2018-06-14,196,7.20,527,1000
ebay.it,2018-06-15,197,6.50,500,1100
ebay.it,2018-06-16,200,6.40,507,1100
ebay.it,2018-06-17,201,6.70,510,1100
ebay.it,2018-06-18,222,7.40,467,1200
ebay.it,2018-06-19,208,7.20,504,1100
ebay.it,2018-06-20,205,7.00,485,1100
ebay.it,2018-06-21,183,6.70,528,1000
ebay.it,2018-06-22,203,7.10,507,1000
ebay.it,2018-06-23,235,7.20,438,1100
ebay.it,2018-06-24,219,7.00,469,1100
ebay.it,2018-06-25,231,7.80,469,1100
ebay.it,2018-06-26,200,7.00,502,1100
ebay.it,2018-06-27,193,6.60,528,1000
ebay.it,2018-06-28,181,6.60,531,1000
ebay.it,2018-06-29,191,6.90,511,1000
ebay.it,2018-06-30,190,6.60,528,980
ebay.it,2018-07-01,212,7.40,522,1000
ebay.it,2018-07-02,183,6.80,545,1000
ebay.it,2018-07-03,193,6.80,518,1100
ebay.it,2018-07-04,206,7.00,480,1100
ebay.it,2018-07-05,183,6.70,524,1000
ebay.it,2018-07-06,190,6.70,517,1100
ebay.it,2018-07-07,192,6.50,517,1000
ebay.it,2018-07-08,198,6.60,494,1100
ebay.it,2018-07-09,191,6.70,497,1100
ebay.it,2018-07-10,200,7.00,504,1100
ebay.it,2018-07-11,186,6.60,521,1100
ebay.it,2018-07-12,199,6.90,502,1100
ebay.it,2018-07-13,162,6.20,568,990
ebay.it,2018-07-14,219,7.70,498,1000
ebay.it,2018-07-15,208,7.20,507,1000
ebay.it,2018-07-16,205,7.00,464,1200
ebay.it,2018-07-17,181,6.20,487,1200
ebay.it,2018-07-18,203,7.20,480,1100
ebay.it,2018-07-19,201,6.80,484,1100
ebay.it,2018-07-20,207,7.10,479,1100
ebay.it,2018-07-21,207,6.60,458,1100
ebay.it,2018-07-22,222,7.50,473,1100
ebay.it,2018-07-23,195,6.70,479,1200
ebay.it,2018-07-24,199,7.00,498,1100
ebay.it,2018-07-25,192,7.00,519,1100
ebay.it,2018-07-26,196,7.10,528,1100
ebay.it,2018-07-27,200,7.00,496,1100
ebay.it,2018-07-28,204,6.60,475,1100
ebay.it,2018-07-29,189,6.50,507,1000
ebay.it,2018-07-30,190,6.50,485,1100
ebay.it,2018-07-31,199,7.20,501,1100
ebay.it,2018-08-01,187,6.60,502,1100
ebay.it,2018-08-02,184,6.50,515,1100
ebay.it,2018-08-03,176,5.60,511,1000
ebay.it,2018-08-04,215,6.90,490,1100
ebay.it,2018-08-05,210,6.10,484,1000
ebay.it,2018-08-06,187,5.90,497,1100
ebay.it,2018-08-07,202,6.70,485,1200
ebay.it,2018-08-08,187,6.70,516,1100
ebay.it,2018-08-09,186,6.20,508,1100
ebay.it,2018-08-10,181,5.90,507,1100
ebay.it,2018-08-11,222,7.10,470,1100
ebay.it,2018-08-12,199,6.30,489,1100
ebay.it,2018-08-13,192,6.40,479,1200
ebay.it,2018-08-14,186,6.40,501,1100
ebay.it,2018-08-15,216,7.20,475,1100
ebay.it,2018-08-16,201,6.90,507,1100
ebay.it,2018-08-17,207,6.90,488,1100
ebay.it,2018-08-18,249,8.70,504,990
ebay.it,2018-08-19,209,6.30,470,1200
ebay.it,2018-08-20,246,7.70,436,1200
ebay.it,2018-08-21,199,6.40,473,1200
ebay.it,2018-08-22,198,6.90,499,1100
ebay.it,2018-08-23,247,7.30,432,1300
ebay.it,2018-08-24,211,7.00,479,1100
ebay.it,2018-08-25,230,7.20,472,1100
ebay.it,2018-08-26,210,6.70,485,1100
ebay.it,2018-08-27,191,6.50,497,1100
ebay.it,2018-08-28,214,7.10,471,1200
ebay.it,2018-08-29,202,6.30,461,1200
ebay.it,2018-08-30,185,6.10,496,1100
ebay.it,2018-08-31,214,7.00,481,1100
ebay.it,2018-09-01,189,6.00,496,1100
ebay.it,2018-09-02,230,7.50,481,1100
ebay.it,2018-09-03,217,6.90,448,1200
ebay.it,2018-09-04,187,6.50,498,1100
ebay.it,2018-09-05,218,7.20,474,1100
ebay.it,2018-09-06,199,6.60,485,1100
ebay.it,2018-09-07,196,6.60,501,1100
ebay.it,2018-09-08,205,6.10,461,1200
ebay.it,2018-09-09,198,6.70,509,1000
ebay.it,2018-09-10,197,7.00,507,1100
ebay.it,2018-09-11,227,7.70,485,1100
ebay.it,2018-09-12,188,6.30,493,1100
ebay.it,2018-09-13,208,7.30,501,1100
ebay.it,2018-09-14,202,6.60,482,1100
ebay.it,2018-09-15,203,6.80,516,1000
ebay.it,2018-09-16,223,7.20,481,1200
ebay.it,2018-09-17,210,6.80,457,1200
ebay.it,2018-09-18,196,7.00,516,1100
ebay.it,2018-09-19,182,6.50,517,1000
ebay.it,2018-09-20,181,6.40,525,1000
ebay.it,2018-09-21,184,6.30,515,1100
ebay.it,2018-09-22,192,5.90,480,1100
ebay.it,2018-09-23,196,7.00,545,1100
ebay.it,2018-09-24,214,6.90,466,1100
ebay.it,2018-09-25,205,6.80,486,1100
ebay.it,2018-09-26,181,6.40,518,1100
ebay.it,2018-09-27,204,6.60,478,1100
ebay.it,2018-09-28,184,6.40,518,1000
ebay.it,2018-09-29,201,6.60,502,1100
ebay.it,2018-09-30,210,6.70,476,1100
ebay.it,2018-10-01,213,7.10,474,1100
ebay.it,2018-10-02,212,7.10,488,1100
ebay.it,2018-10-03,205,6.50,472,1200
ebay.it,2018-10-04,184,6.00,494,1100
ebay.it,2018-10-05,232,7.30,452,1100
ebay.it,2018-10-06,228,7.10,463,1100
ebay.it,2018-10-07,199,6.50,516,1100
ebay.it,2018-10-08,190,6.50,510,1100
ebay.it,2018-10-09,170,5.80,510,1100
ebay.it,2018-10-10,211,6.90,493,1200
ebay.it,2018-10-11,192,6.80,517,1000
ebay.it,2018-10-12,186,6.50,513,1000
ebay.it,2018-10-13,236,7.60,478,1100
ebay.it,2018-10-14,210,6.70,471,1100
ebay.it,2018-10-15,194,6.90,501,1100
ebay.it,2018-10-16,182,6.10,497,1100
ebay.it,2018-10-17,182,6.70,537,1000
ebay.it,2018-10-18,204,6.80,484,1100
ebay.it,2018-10-19,197,6.90,520,1000
ebay.it,2018-10-20,223,7.50,490,1000
ebay.it,2018-10-21,205,6.90,510,1000
ebay.it,2018-10-22,198,7.00,503,1100
ebay.it,2018-10-23,193,6.90,519,1100
ebay.it,2018-10-24,190,6.80,515,1100
ebay.it,2018-10-25,205,7.10,493,1100
ebay.it,2018-10-26,189,6.80,529,1000
ebay.it,2018-10-27,232,7.90,485,1000
ebay.it,2018-10-28,228,7.30,485,1100
ebay.it,2018-10-29,206,7.00,485,1100
ebay.it,2018-10-30,193,7.20,539,1000
ebay.it,2018-10-31,180,6.80,538,1000
ebay.it,2018-11-01,213,7.20,477,1100
ebay.it,2018-11-02,210,6.90,484,1100
ebay.it,2018-11-03,209,7.00,503,1100
ebay.it,2018-11-04,221,7.50,502,1100
ebay.it,2018-11-05,207,7.00,471,1100
ebay.it,2018-11-06,204,6.80,484,1200
ebay.it,2018-11-07,216,7.80,514,1000
ebay.it,2018-11-08,196,6.70,497,1100
ebay.it,2018-11-09,197,6.60,500,1100
ebay.it,2018-11-10,209,6.90,493,1200
ebay.it,2018-11-11,241,8.40,498,1100
ebay.it,2018-11-12,216,7.40,474,1100
ebay.it,2018-11-13,211,7.30,476,1100
ebay.it,2018-11-14,204,7.30,503,1000
ebay.it,2018-11-15,198,6.50,472,1100
ebay.it,2018-11-16,195,7.20,542,1000
ebay.it,2018-11-17,256,7.70,432,1100
ebay.it,2018-11-18,222,6.80,463,1200
ebay.it,2018-11-19,227,7.30,446,1200
ebay.it,2018-11-20,217,6.80,445,1200
ebay.it,2018-11-21,231,7.30,452,1200
ebay.it,2018-11-22,227,6.50,428,1300
ebay.it,2018-11-23,250,6.50,387,1500
ebay.it,2018-11-24,251,6.80,398,1300
ebay.it,2018-11-25,233,7.10,452,1200
ebay.it,2018-11-26,234,7.70,464,1200
ebay.it,2018-11-27,198,6.80,490,1100
ebay.it,2018-11-28,199,6.50,461,1200
ebay.it,2018-11-29,194,6.80,510,1100
ebay.it,2018-11-30,203,6.70,485,1100
ebay.it,2018-12-01,199,6.60,508,1100
ebay.it,2018-12-02,246,6.90,423,1300
ebay.it,2018-12-03,217,6.90,440,1200
ebay.it,2018-12-04,199,6.60,467,1100
ebay.it,2018-12-05,202,6.70,475,1100
ebay.it,2018-12-06,200,6.80,504,1100
ebay.it,2018-12-07,193,6.50,514,1100
ebay.it,2018-12-08,225,6.80,460,1100
ebay.it,2018-12-09,226,7.40,482,1100
ebay.it,2018-12-10,227,6.80,418,1300
ebay.it,2018-12-11,222,7.50,481,1100
ebay.it,2018-12-12,187,6.60,520,1100
ebay.it,2018-12-13,208,7.20,478,1100
ebay.it,2018-12-14,214,7.00,471,1100
ebay.it,2018-12-15,221,6.90,441,1100
ebay.it,2018-12-16,229,7.10,443,1100
ebay.it,2018-12-17,211,7.00,441,1100
ebay.it,2018-12-18,201,6.40,449,1200
ebay.it,2018-12-19,174,6.20,495,1000
ebay.it,2018-12-20,169,6.00,512,1000
ebay.it,2018-12-21,183,6.50,517,1000
ebay.it,2018-12-22,196,7.30,542,910
ebay.it,2018-12-23,194,7.40,565,890
ebay.it,2018-12-24,191,7.10,527,910
ebay.it,2018-12-25,177,6.40,547,940
ebay.it,2018-12-26,170,6.70,552,940
ebay.it,2018-12-27,209,7.20,475,1100
ebay.it,2018-12-28,222,7.40,455,1100
ebay.it,2018-12-29,217,7.20,472,1000
ebay.it,2018-12-30,222,7.50,489,1000
ebay.it,2018-12-31,183,6.90,539,880
virgilio.it,2018-01-01,43,3.90,1906,390
virgilio.it,2018-01-02,46.1,3.80,1608,500
virgilio.it,2018-01-03,45.6,3.90,1642,490
virgilio.it,2018-01-04,45.6,3.80,1576,500
virgilio.it,2018-01-05,50.4,3.70,1423,540
virgilio.it,2018-01-06,38,3.70,1994,400
virgilio.it,2018-01-07,36,3.30,1947,430
virgilio.it,2018-01-08,53.5,3.80,1308,580
virgilio.it,2018-01-09,47.2,3.70,1445,530
virgilio.it,2018-01-10,50.4,3.40,1266,600
virgilio.it,2018-01-11,47.4,3.50,1379,550
virgilio.it,2018-01-12,54.4,3.90,1350,540
virgilio.it,2018-01-13,44,3.70,1728,440
virgilio.it,2018-01-14,35,3.30,2014,410
virgilio.it,2018-01-15,50.5,3.60,1351,570
virgilio.it,2018-01-16,51.5,3.70,1323,570
virgilio.it,2018-01-17,44.3,3.50,1524,510
virgilio.it,2018-01-18,52.4,3.70,1312,560
virgilio.it,2018-01-19,44.3,3.60,1555,480
virgilio.it,2018-01-20,36,3.10,1910,420
virgilio.it,2018-01-21,34,3.40,2179,380
virgilio.it,2018-01-22,45.8,3.60,1476,520
virgilio.it,2018-01-23,45.2,3.70,1548,490
virgilio.it,2018-01-24,48.5,3.70,1409,530
virgilio.it,2018-01-25,49.1,3.50,1336,560
virgilio.it,2018-01-26,47.6,3.60,1454,520
virgilio.it,2018-01-27,37,3.30,1883,420
virgilio.it,2018-01-28,37,3.40,1993,400
virgilio.it,2018-01-29,53.6,3.90,1289,560
virgilio.it,2018-01-30,44.3,3.60,1575,490
virgilio.it,2018-01-31,52.7,3.90,1342,550
virgilio.it,2018-02-01,44.8,3.30,1423,530
virgilio.it,2018-02-02,41,3.20,1527,500
virgilio.it,2018-02-03,34,3.00,1944,410
virgilio.it,2018-02-04,31,3.30,2289,350
virgilio.it,2018-02-05,43.4,3.80,1635,460
virgilio.it,2018-02-06,43.6,3.70,1578,480
virgilio.it,2018-02-07,45.9,3.50,1411,530
virgilio.it,2018-02-08,46.4,3.40,1385,530
virgilio.it,2018-02-09,43.7,3.50,1556,470
virgilio.it,2018-02-10,40,3.30,1728,440
virgilio.it,2018-02-11,39,3.60,1917,420
virgilio.it,2018-02-12,47.6,3.60,1404,530
virgilio.it,2018-02-13,46.8,3.40,1385,540
virgilio.it,2018-02-14,47.3,3.60,1420,510
virgilio.it,2018-02-15,53.4,3.70,1282,550
virgilio.it,2018-02-16,48.8,3.20,1285,580
virgilio.it,2018-02-17,39,3.20,1771,430
virgilio.it,2018-02-18,36,3.50,2133,370
virgilio.it,2018-02-19,42.5,3.30,1506,510
virgilio.it,2018-02-20,45.9,3.60,1475,500
virgilio.it,2018-02-21,46.6,3.40,1390,550
virgilio.it,2018-02-22,44.4,3.60,1508,490
virgilio.it,2018-02-23,41,3.30,1563,480
virgilio.it,2018-02-24,33,3.00,2001,410
virgilio.it,2018-02-25,38,4.00,2185,360
virgilio.it,2018-02-26,42.8,3.30,1455,530
virgilio.it,2018-02-27,39.2,3.30,1619,480
virgilio.it,2018-02-28,43.5,3.30,1442,530
virgilio.it,2018-03-01,42.9,3.30,1488,520
virgilio.it,2018-03-02,39.1,3.30,1687,450
virgilio.it,2018-03-03,30,2.80,2039,400
virgilio.it,2018-03-04,33,3.10,2048,410
virgilio.it,2018-03-05,47.8,3.30,1288,600
virgilio.it,2018-03-06,44.2,3.20,1379,570
virgilio.it,2018-03-07,42,3.50,1565,490
virgilio.it,2018-03-08,40.7,3.00,1433,540
virgilio.it,2018-03-09,41.9,3.20,1479,500
virgilio.it,2018-03-10,31,3.00,2038,390
virgilio.it,2018-03-11,31,3.30,2270,360
virgilio.it,2018-03-12,47.5,3.60,1391,530
virgilio.it,2018-03-13,40.4,3.10,1476,520
virgilio.it,2018-03-14,44.5,3.20,1393,550
virgilio.it,2018-03-15,43,3.00,1369,560
virgilio.it,2018-03-16,42.9,3.20,1464,510
virgilio.it,2018-03-17,34,3.00,1955,410
virgilio.it,2018-03-18,32,3.30,2242,360
virgilio.it,2018-03-19,39.6,3.20,1572,500
virgilio.it,2018-03-20,41.5,3.20,1505,510
virgilio.it,2018-03-21,47.9,3.40,1319,560
virgilio.it,2018-03-22,42.2,3.00,1384,550
virgilio.it,2018-03-23,42,3.00,1406,530
virgilio.it,2018-03-24,39,2.80,1563,500
virgilio.it,2018-03-25,39,3.20,1751,440
virgilio.it,2018-03-26,49.6,2.80,1094,700
virgilio.it,2018-03-27,42.7,3.00,1410,550
virgilio.it,2018-03-28,43.7,3.10,1384,550
virgilio.it,2018-03-29,42.5,3.10,1463,520
virgilio.it,2018-03-30,39,2.80,1523,520
virgilio.it,2018-03-31,34,2.80,1841,430
virgilio.it,2018-04-01,28,3.10,2464,320
virgilio.it,2018-04-02,25,3.00,2559,330
virgilio.it,2018-04-03,40.9,3.40,1592,480
virgilio.it,2018-04-04,39,3.10,1569,490
virgilio.it,2018-04-05,38.6,3.00,1567,490
virgilio.it,2018-04-06,38.7,2.90,1516,500
virgilio.it,2018-04-07,38,2.90,1672,470
virgilio.it,2018-04-08,35,3.10,1905,420
virgilio.it,2018-04-09,48.5,3.30,1265,590
virgilio.it,2018-04-10,45,3.20,1346,560
virgilio.it,2018-04-11,42.7,3.10,1449,540
virgilio.it,2018-04-12,46,3.10,1296,580
virgilio.it,2018-04-13,40.6,3.20,1544,490
virgilio.it,2018-04-14,35,3.00,1902,420
virgilio.it,2018-04-15,33,3.10,2039,390
virgilio.it,2018-04-16,42.3,3.10,1435,550
virgilio.it,2018-04-17,41.2,3.10,1479,530
virgilio.it,2018-04-18,44.1,3.30,1438,520
virgilio.it,2018-04-19,40.6,3.00,1463,520
virgilio.it,2018-04-20,44,3.40,1523,490
virgilio.it,2018-04-21,36,3.00,1803,430
virgilio.it,2018-04-22,33,3.00,1959,410
virgilio.it,2018-04-23,43.1,3.30,1480,520
virgilio.it,2018-04-24,44.4,3.30,1442,530
virgilio.it,2018-04-25,36,2.90,1725,470
virgilio.it,2018-04-26,45,3.30,1449,510
virgilio.it,2018-04-27,43,2.90,1386,550
virgilio.it,2018-04-28,37,2.90,1737,460
virgilio.it,2018-04-29,35,2.80,1838,460
virgilio.it,2018-04-30,42.1,3.30,1549,500
virgilio.it,2018-05-01,32,2.90,1902,430
virgilio.it,2018-05-02,47.7,3.20,1310,570
virgilio.it,2018-05-03,43.1,3.10,1451,510
virgilio.it,2018-05-04,39.7,3.10,1615,470
virgilio.it,2018-05-05,37,3.10,1793,430
virgilio.it,2018-05-06,34,3.20,2103,380
virgilio.it,2018-05-07,41.8,3.10,1487,520
virgilio.it,2018-05-08,43.7,3.20,1459,520
virgilio.it,2018-05-09,41.7,3.00,1475,520
virgilio.it,2018-05-10,42.4,2.90,1440,540
virgilio.it,2018-05-11,43,2.90,1506,510
virgilio.it,2018-05-12,37,2.80,1820,440
virgilio.it,2018-05-13,38,3.10,1905,410
virgilio.it,2018-05-14,47,3.20,1450,530
virgilio.it,2018-05-15,45.3,3.10,1474,520
virgilio.it,2018-05-16,43,2.90,1511,520
virgilio.it,2018-05-17,44.4,2.90,1479,530
virgilio.it,2018-05-18,43,2.80,1514,520
virgilio.it,2018-05-19,36,2.80,1861,430
virgilio.it,2018-05-20,31,2.60,2112,390
virgilio.it,2018-05-21,48.7,3.00,1321,580
virgilio.it,2018-05-22,43.9,2.80,1432,550
virgilio.it,2018-05-23,45.8,3.10,1508,510
virgilio.it,2018-05-24,45.1,3.00,1480,520
virgilio.it,2018-05-25,48,3.20,1472,510
virgilio.it,2018-05-26,37,2.80,1845,440
virgilio.it,2018-05-27,30,2.50,2136,400
virgilio.it,2018-05-28,46.5,3.10,1443,530
virgilio.it,2018-05-29,43.3,2.80,1436,550
virgilio.it,2018-05-30,40,2.90,1644,490
virgilio.it,2018-05-31,45.1,3.00,1462,540
virgilio.it,2018-06-01,39,3.10,1724,450
virgilio.it,2018-06-02,44,3.10,1608,480
virgilio.it,2018-06-03,38,3.00,1856,440
virgilio.it,2018-06-04,43.5,3.20,1549,500
virgilio.it,2018-06-05,39,2.90,1597,500
virgilio.it,2018-06-06,42.8,3.10,1528,520
virgilio.it,2018-06-07,38.7,3.10,1599,490
virgilio.it,2018-06-08,38,3.10,1652,470
virgilio.it,2018-06-09,31,2.70,1990,410
virgilio.it,2018-06-10,35,3.00,1907,420
virgilio.it,2018-06-11,38.9,2.90,1472,530
virgilio.it,2018-06-12,38,3.00,1525,510
virgilio.it,2018-06-13,40,3.20,1565,480
virgilio.it,2018-06-14,43.5,3.10,1387,530
virgilio.it,2018-06-15,39,2.90,1573,490
virgilio.it,2018-06-16,36,2.80,1746,450
virgilio.it,2018-06-17,32,2.70,1928,420
virgilio.it,2018-06-18,37,3.00,1616,480
