Url,Date,PageviewsPerMillion,PageviewsPerUser,Rank,ReachPerMillion
youtube.com,2018-09-11,52190,4.78,2,414500
youtube.com,2018-09-12,52520,4.73,2,413000
youtube.com,2018-09-13,54040,4.78,2,417900
youtube.com,2018-09-14,55850,4.81,2,420300
youtube.com,2018-09-15,64400,5.09,2,446900
youtube.com,2018-09-16,64480,5.15,2,471100
youtube.com,2018-09-17,52260,4.82,2,411400
youtube.com,2018-09-18,51860,4.79,2,410100
youtube.com,2018-09-19,53000,4.79,2,410700
youtube.com,2018-09-20,54060,4.74,2,411700
youtube.com,2018-09-21,56660,4.84,2,424000
youtube.com,2018-09-22,65690,5.02,2,447200
youtube.com,2018-09-23,64710,5.08,2,482100
youtube.com,2018-09-24,53670,4.79,2,414200
youtube.com,2018-09-25,51590,4.71,2,412600
youtube.com,2018-09-26,51260,4.64,2,411900
youtube.com,2018-09-27,52840,4.69,2,413900
youtube.com,2018-09-28,54880,4.75,2,418700
youtube.com,2018-09-29,63790,4.97,2,443400
youtube.com,2018-09-30,63520,4.98,2,445600
Url,Date,PageviewsPerMillion,PageviewsPerUser,Rank,ReachPerMillion
youtube.com,2018-10-01,51060,4.70,2,407200
youtube.com,2018-10-02,52290,4.71,2,411800
youtube.com,2018-10-03,52350,4.73,2,409600
youtube.com,2018-10-04,52440,4.72,2,411400
youtube.com,2018-10-05,55800,4.80,2,420100
youtube.com,2018-10-06,65150,4.99,2,445600
youtube.com,2018-10-07,64520,5.04,2,449400
youtube.com,2018-10-08,52220,4.76,2,413800
youtube.com,2018-10-09,51750,4.73,2,411900
youtube.com,2018-10-10,51660,4.71,2,413500
youtube.com,2018-10-11,53050,4.76,2,414900
youtube.com,2018-10-12,57210,4.91,2,424200
youtube.com,2018-10-13,65980,5.11,2,447200
youtube.com,2018-10-14,64790,5.16,2,446500
youtube.com,2018-10-15,51590,4.84,2,410600
youtube.com,2018-10-16,52140,4.79,2,411400
youtube.com,2018-10-17,54540,4.86,2,421200
youtube.com,2018-10-18,54630,4.86,2,420500
youtube.com,2018-10-19,57850,4.94,2,427300
youtube.com,2018-10-20,66040,5.12,2,446500
youtube.com,2018-10-21,65280,5.14,2,448900
youtube.com,2018-10-22,51930,4.86,2,413000
youtube.com,2018-10-23,52740,4.84,2,416400
youtube.com,2018-10-24,53050,4.84,2,415400
youtube.com,2018-10-25,54350,4.82,2,416500
youtube.com,2018-10-26,57850,5.00,2,424500
youtube.com,2018-10-27,66860,5.13,2,448800
youtube.com,2018-10-28,65440,5.14,2,449500
youtube.com,2018-10-29,52400,4.86,2,414100
youtube.com,2018-10-30,52300,4.85,2,415400
youtube.com,2018-10-31,53470,4.84,2,413200
Url,Date,PageviewsPerMillion,PageviewsPerUser,Rank,ReachPerMillion
youtube.com,2018-11-01,55430,4.93,2,421700
youtube.com,2018-11-02,57490,5.01,2,428700
youtube.com,2018-11-03,65870,5.16,2,450100
youtube.com,2018-11-04,64440,5.19,2,451700
youtube.com,2018-11-05,52810,4.92,2,414500
youtube.com,2018-11-06,52820,4.88,2,416600
youtube.com,2018-11-07,54190,4.85,2,418900
youtube.com,2018-11-08,54670,4.90,2,420700
youtube.com,2018-11-09,57160,4.95,2,426300
youtube.com,2018-11-10,63500,5.17,2,472000
youtube.com,2018-11-11,63350,5.14,2,453500
youtube.com,2018-11-12,52330,4.86,2,415100
youtube.com,2018-11-13,53070,4.86,2,415900
youtube.com,2018-11-14,54240,4.86,2,416100
youtube.com,2018-11-15,54820,4.90,2,420000
youtube.com,2018-11-16,56240,4.96,2,424400
youtube.com,2018-11-17,67290,5.14,2,448500
youtube.com,2018-11-18,66410,5.26,2,454900
youtube.com,2018-11-19,53170,4.90,2,418400
youtube.com,2018-11-20,53650,4.95,2,419100
youtube.com,2018-11-21,55040,4.93,2,419200
youtube.com,2018-11-22,56470,4.92,2,422700
youtube.com,2018-11-23,56320,5.02,2,427300
youtube.com,2018-11-24,64530,5.17,2,447700
youtube.com,2018-11-25,64990,5.24,2,450700
youtube.com,2018-11-26,50350,4.92,2,412800
youtube.com,2018-11-27,51920,4.90,2,414000
youtube.com,2018-11-28,53160,4.86,2,415200
youtube.com,2018-11-29,53990,4.88,2,414900
youtube.com,2018-11-30,55860,4.82,2,415700
Url,Date,PageviewsPerMillion,PageviewsPerUser,Rank,ReachPerMillion
youtube.com,2018-12-01,64330,5.08,2,444800
youtube.com,2018-12-02,64570,5.08,2,448700
youtube.com,2018-12-03,51320,4.78,2,409300
youtube.com,2018-12-04,52100,4.78,2,409600
youtube.com,2018-12-05,53260,4.81,2,411300
youtube.com,2018-12-06,53960,4.81,2,413600
youtube.com,2018-12-07,57870,4.95,2,425300
youtube.com,2018-12-08,66470,5.15,2,451200
youtube.com,2018-12-09,65850,5.18,2,450400
youtube.com,2018-12-10,52930,4.89,2,412700
youtube.com,2018-12-11,52700,4.84,2,414000
youtube.com,2018-12-12,53120,4.90,2,434000
youtube.com,2018-12-13,55650,4.91,2,416800
youtube.com,2018-12-14,58020,4.95,2,423100
youtube.com,2018-12-15,66700,5.15,2,448400
youtube.com,2018-12-16,66720,5.25,2,451800
youtube.com,2018-12-17,54120,4.90,2,414000
youtube.com,2018-12-18,54290,4.95,2,417600
youtube.com,2018-12-19,56390,4.94,2,418400
youtube.com,2018-12-20,57700,4.96,2,421100
youtube.com,2018-12-21,60060,5.00,2,426700
youtube.com,2018-12-22,68640,5.18,2,450500
youtube.com,2018-12-23,71540,5.29,2,462600
youtube.com,2018-12-24,66880,5.10,2,441900
youtube.com,2018-12-25,69070,5.16,2,456300
youtube.com,2018-12-26,60280,5.15,2,432000
youtube.com,2018-12-27,58920,5.14,2,427300
youtube.com,2018-12-28,62140,5.20,2,433600
youtube.com,2018-12-29,68500,5.29,2,448900
youtube.com,2018-12-30,70590,5.35,2,458800
youtube.com,2018-12-31,68310,5.11,2,443600
